,MS SubClass,MS Zoning_string,Lot Frontage,Lot Area,Street_string,Lot Shape_string,Land Contour_string,Utilities_string,Lot Config_string,Land Slope_string,Neighborhood_string,Condition 1_string,Condition 2_string,Bldg Type_string,House Style_string,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style_string,Roof Matl_string,Exterior 1st_string,Exterior 2nd_string,Mas Vnr Type_string,Mas Vnr Area,Exter Qual,Exter Cond,Foundation_string,Bsmt Qual,Bsmt Cond,Bsmt Exposure_string,BsmtFin Type 1_string,BsmtFin SF 1,BsmtFin Type 2_string,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating_string,Heating QC,Central Air_string,Electrical_string,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional_string,Fireplaces,Fireplace Qu_string,Garage Type_string,Garage Yr Blt,Garage Finish_string,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive_string,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC_string,Misc Val,Mo Sold,Yr Sold,Sale Type_string,SalePrice,Remodeled,total_square_feet,Garage_combined
1818,50,5,80,9600,1,3,3,0,4,0,15,2,2,0,0,6,8,3802500,4020025,1,1,12,12,2,0,3,4,1,3,3,4,1,120,6,0,736,856,0,5,1,4,1112,556,0,1668,0,0,1,1,3,1,3,6,3,0,3,1,3802500,3,1,271,3,3,2,0,0,0,0,0,0,3,0,9,4036081,8,140000,1,3380,9274297500
1819,20,5,91,11778,1,3,3,0,4,0,5,4,2,0,2,9,5,4032064,4032064,3,1,12,12,3,402,5,3,2,5,3,0,2,1153,6,0,598,1751,0,5,1,4,1766,0,0,1766,1,0,2,1,3,1,5,8,7,2,2,1,4032064,0,3,874,3,3,2,216,36,0,0,0,0,3,0,12,4032064,6,395039,0,5520,95148646272
1820,60,5,59,15810,1,0,3,0,4,0,8,6,2,0,5,6,5,4028049,4028049,1,1,12,12,2,0,4,3,1,4,3,4,6,0,6,0,768,768,0,5,1,4,768,728,0,1496,0,0,3,0,3,1,4,7,7,0,3,1,4028049,3,2,572,3,3,2,100,0,0,0,0,0,3,0,5,4028049,6,181755,0,3132,41472792504
1821,20,5,91,11024,1,0,3,0,0,0,23,2,2,0,2,7,5,4020025,4024036,1,1,12,12,1,118,4,3,2,4,3,0,6,0,6,0,1400,1400,0,5,1,4,1400,0,0,1400,0,0,2,0,3,1,4,6,7,0,3,1,4020025,2,2,612,3,3,2,144,55,0,0,0,0,3,0,10,4024036,6,186800,1,4399,44284595400
1822,60,5,0,8970,1,0,3,0,0,0,15,2,2,0,5,5,6,3861225,3861225,1,1,8,8,2,0,3,4,1,3,3,4,0,388,6,0,356,744,0,3,1,4,825,1315,0,2140,0,0,2,1,4,1,3,7,7,1,5,1,3861225,0,2,549,3,3,2,0,40,264,0,0,0,3,0,6,4036081,8,177500,0,3668,38156625450
1823,30,5,60,10800,1,3,3,0,4,0,20,2,2,0,2,4,6,3713329,4028049,1,1,13,13,2,0,3,3,0,3,3,4,6,0,6,0,656,656,0,3,1,4,968,0,0,968,0,0,2,0,4,1,3,5,7,0,3,5,3717184,3,1,216,2,2,2,0,0,0,0,0,0,3,0,8,4028049,8,64500,1,2280,3211646976
1824,120,2,25,4835,1,0,3,0,1,0,24,2,2,4,2,7,5,4016016,4020025,1,1,8,8,2,0,4,3,2,5,3,0,2,1298,6,0,190,1488,0,5,1,4,1488,0,0,1488,1,0,2,0,2,1,4,6,7,1,2,1,4016016,0,2,506,3,3,2,168,50,0,0,0,0,3,0,3,4040100,8,260000,1,4682,36577873728
1825,20,5,53,3710,1,3,3,0,4,0,0,2,2,0,2,7,5,4028049,4028049,1,1,12,12,1,16,4,3,2,4,3,0,6,0,6,0,1266,1266,0,5,1,4,1266,0,0,1266,0,0,2,0,2,1,4,6,7,1,2,1,4028049,0,2,388,3,3,2,100,16,0,0,0,0,3,0,8,4028049,6,185485,0,3914,28131894216
1826,30,6,51,6120,1,3,3,0,0,0,3,2,2,0,2,5,7,3728761,3972049,1,1,13,13,2,0,3,3,0,3,3,4,1,209,6,0,506,715,0,3,1,0,875,0,0,875,1,0,1,0,2,1,3,5,7,0,3,5,3728761,3,1,180,2,3,2,48,0,0,0,0,0,3,0,11,4036081,8,105000,1,2353,4027061880
1827,80,5,80,9600,1,3,3,0,2,0,27,1,2,0,7,6,7,3904576,3976036,3,1,9,9,1,360,4,4,1,3,3,4,6,0,6,0,528,528,0,5,1,4,1094,761,0,1855,0,0,2,1,3,1,3,7,7,1,5,1,3904576,2,2,512,3,3,2,113,100,0,0,0,0,3,0,8,4028049,8,187000,1,3124,35984572416
1828,20,5,91,14145,1,3,3,0,0,0,17,2,2,0,2,7,7,3936256,3992004,1,1,13,13,2,0,4,3,1,4,3,2,0,213,6,0,995,1208,0,5,1,4,1621,0,0,1621,1,0,2,0,3,1,4,8,7,0,3,1,3936256,2,2,440,3,3,2,108,45,0,0,0,0,3,400,5,4024036,8,202500,1,4190,31175147520
1829,20,5,70,9926,1,0,3,0,4,0,19,2,2,0,2,7,5,4020025,4024036,1,1,12,12,1,210,4,3,2,4,3,2,2,1178,6,0,436,1614,0,5,1,4,1614,0,0,1614,1,0,2,0,3,1,4,7,7,0,3,1,4020025,2,3,878,3,3,2,100,38,0,0,0,0,3,0,5,4028049,8,245700,1,4980,95298712650
1830,160,5,50,8012,1,3,3,0,4,0,23,2,2,4,5,6,5,3920400,3920400,1,1,9,9,2,0,3,3,1,3,3,4,6,0,6,0,630,630,0,5,1,4,630,636,0,1266,0,0,1,1,2,1,3,5,7,2,5,1,3920400,2,1,283,3,3,2,340,0,0,0,0,0,3,0,7,4028049,8,128000,0,2866,9985258800
1831,60,5,80,10240,1,3,3,0,4,0,19,2,2,0,5,8,5,4020025,4020025,1,1,12,12,1,178,4,3,2,4,3,2,6,0,6,0,1030,1030,0,4,1,4,1038,1060,0,2098,0,0,2,1,3,1,5,8,7,1,2,1,4020025,2,3,878,3,3,2,192,52,0,0,0,0,3,0,3,4024036,8,275500,0,4402,95298712650
1832,60,5,0,10762,1,0,3,0,1,0,8,2,2,0,5,7,5,3996001,3996001,1,1,12,12,2,344,4,3,2,4,3,4,2,694,6,0,284,978,0,5,1,4,1005,978,0,1983,0,0,2,1,3,1,4,9,7,1,5,1,3996001,0,2,490,3,3,2,0,0,0,0,0,0,3,0,5,4036081,8,225000,0,3939,35244728820
1833,80,5,80,8000,1,3,3,0,4,0,15,2,2,0,7,5,5,3837681,3837681,1,1,3,9,2,0,3,3,1,4,3,0,2,433,5,95,0,528,0,3,1,4,1183,0,0,1183,1,0,1,0,3,1,3,6,7,0,3,1,3837681,2,1,288,3,3,2,0,0,0,0,0,0,3,0,7,4036081,8,138000,0,2239,9947269152
1834,160,6,21,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,3884841,3884841,1,1,6,7,1,381,3,3,1,3,3,4,6,0,6,0,525,525,0,3,1,4,525,567,0,1092,0,0,1,1,3,1,3,6,7,0,3,5,3884841,3,1,264,3,3,2,0,0,0,0,0,0,3,0,3,4040100,8,88000,0,2142,9230382216
1835,60,5,105,13693,1,3,3,0,4,0,19,2,2,0,5,9,5,4024036,4024036,3,1,12,12,1,772,5,3,2,4,3,0,6,0,6,0,2153,2153,0,5,1,4,2069,574,0,2643,0,0,2,1,3,1,5,9,7,1,2,3,4024036,0,3,694,3,3,2,414,84,0,0,0,0,3,0,3,4028049,8,380000,0,7447,75402386568
1836,20,2,85,10625,1,3,3,0,4,0,24,2,2,0,2,8,5,4028049,4028049,1,1,12,12,1,292,4,3,2,4,3,0,6,0,6,0,1660,1660,0,5,1,4,1660,0,0,1660,0,0,2,0,3,1,4,7,7,1,2,1,4028049,0,3,660,3,3,2,133,120,0,0,0,0,3,0,6,4032064,8,256000,0,5233,71779833180
1837,20,5,60,7200,1,3,3,0,0,0,15,2,2,0,2,5,7,3806401,4000000,1,1,13,13,2,0,3,3,1,3,3,2,1,234,5,486,180,900,0,3,1,4,900,0,0,900,0,1,1,0,3,1,4,5,7,0,3,5,4020025,3,2,576,3,3,2,222,32,0,0,0,0,3,0,5,4040100,8,134800,1,2954,41679619200
1838,160,6,24,1612,1,3,3,0,4,0,1,2,2,3,5,6,6,3920400,3920400,1,1,8,8,2,0,3,3,1,4,3,4,6,0,6,0,561,561,0,3,1,4,561,668,0,1229,0,0,1,1,2,1,3,5,7,1,5,1,3920400,0,2,462,3,3,2,154,0,0,0,0,0,3,0,7,4036081,8,121000,0,2505,32602046400
1839,60,2,84,10207,1,3,3,0,4,0,24,2,2,0,5,7,6,4028049,4028049,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,874,874,0,5,1,4,874,887,0,1761,0,0,3,0,3,1,4,7,7,0,3,1,4028049,0,2,578,3,3,2,144,105,0,0,0,0,3,0,8,4028049,6,227875,0,3758,41907821796
1840,20,5,64,10475,1,0,3,0,0,0,5,2,2,0,2,8,5,4032064,4032064,1,1,12,12,3,72,4,3,2,4,3,0,6,0,6,0,1694,1694,0,5,1,4,1694,0,0,1694,0,0,2,0,3,1,4,7,7,0,3,1,4032064,2,3,776,3,3,2,160,33,0,0,0,0,3,0,2,4040100,8,245350,0,5275,84479804928
1841,90,6,33,5976,1,3,3,0,4,0,20,2,2,2,5,5,7,3686400,3802500,3,1,13,13,2,0,3,3,2,3,3,4,6,0,6,0,624,624,0,4,0,0,624,624,0,1248,0,0,2,0,2,2,3,8,7,0,3,6,0,1,0,0,0,0,0,0,130,256,0,0,0,3,0,12,4024036,8,93500,1,2626,0
1842,30,5,85,10625,1,3,3,0,0,0,7,2,2,0,2,5,5,3686400,3802500,1,1,13,13,2,0,3,3,0,3,3,4,0,108,6,0,350,458,0,2,0,4,835,0,0,835,0,0,1,0,2,1,3,5,7,0,3,2,3686400,3,1,366,2,3,2,0,0,77,0,0,0,3,400,5,4040100,0,83000,1,1751,8095334400
1843,60,5,0,53107,1,1,2,0,0,1,4,1,2,0,5,6,5,3968064,3968064,1,1,6,6,2,0,4,3,2,4,3,0,2,985,6,0,595,1580,0,5,1,4,1079,874,0,1953,1,0,2,1,3,1,4,9,7,2,1,1,3968064,0,2,501,3,3,2,216,231,0,0,0,0,3,0,6,4028049,8,240000,0,5560,35784001152
1844,45,6,40,5680,1,3,3,0,4,0,20,2,2,0,0,5,4,3613801,3802500,1,1,0,0,2,0,3,3,1,3,3,4,6,0,6,0,592,592,0,3,0,0,933,240,0,1173,0,0,2,0,3,1,3,7,7,0,3,5,3686400,3,1,240,3,2,2,0,25,77,0,0,0,3,0,9,4028049,8,113000,1,2382,5308416000
1845,20,5,66,12400,1,0,3,0,4,0,15,1,2,0,2,6,7,3833764,3992004,3,1,13,13,1,176,3,3,1,3,2,4,5,585,6,0,630,1215,0,3,1,0,1215,0,0,1215,0,0,1,0,3,1,3,6,7,0,3,1,3833764,3,1,297,3,3,2,0,0,0,0,234,0,3,0,6,4036081,8,155000,1,3645,10247651172
1846,20,5,65,6768,1,0,3,0,4,0,22,1,2,0,2,6,8,3845521,3984016,3,1,6,6,2,0,3,4,1,3,3,2,2,832,6,0,80,912,0,4,1,4,912,0,0,912,1,1,1,0,3,1,4,5,7,0,3,5,3849444,3,1,288,3,3,2,168,0,0,0,0,0,3,0,5,4032064,8,142000,1,2904,9977758848
1847,45,6,50,6000,1,3,3,0,4,0,3,2,2,0,1,6,7,3709476,4016016,1,1,13,13,2,0,4,3,2,3,3,4,6,0,6,0,884,884,0,4,1,4,904,0,0,904,0,0,1,0,2,1,3,4,7,0,3,5,3709476,3,1,180,3,3,2,0,0,105,0,0,0,3,0,1,4036081,8,119000,1,2672,6009351120
1848,50,5,75,12508,1,0,3,0,4,0,14,2,2,0,0,6,7,3763600,3940225,1,1,12,12,2,0,3,3,1,4,3,2,0,660,6,0,323,983,0,5,1,4,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,3,1,3956121,3,1,423,3,3,2,245,0,156,0,0,0,3,1300,7,4032064,8,160000,1,3961,15060952647
1849,60,5,62,7415,1,0,3,0,4,0,8,2,2,0,5,6,5,4016016,4016016,1,1,12,12,2,0,3,3,2,3,3,4,2,759,6,0,80,839,0,5,1,4,864,729,0,1593,1,0,2,1,3,1,3,8,7,1,5,1,4016016,0,2,398,3,3,2,100,75,0,0,0,0,3,0,4,4032064,8,193000,0,3446,28770738624
1850,60,5,88,11762,1,3,3,0,4,0,18,2,2,0,5,8,5,3968064,3972049,1,1,12,12,1,309,4,3,2,5,3,4,2,335,6,0,770,1105,0,5,1,4,1105,1097,0,2202,1,0,2,1,4,1,4,9,7,1,5,1,3968064,2,2,517,3,3,2,0,65,0,0,144,0,3,0,9,4028049,8,263000,1,4477,36926803584
1851,20,5,65,8767,1,0,3,0,4,0,5,2,2,0,2,7,5,4020025,4020025,1,1,12,12,2,0,4,3,2,4,3,0,2,24,6,0,1286,1310,0,5,1,4,1310,0,0,1310,0,0,2,0,3,1,4,6,7,1,2,1,4020025,0,2,400,3,3,2,0,0,0,0,0,0,3,0,7,4024036,6,164990,0,3930,28944180000
1852,20,5,60,8190,1,3,3,0,4,0,7,2,2,0,2,4,6,3818116,3818116,3,1,13,13,2,0,3,3,1,3,3,4,5,732,6,0,216,948,0,5,1,4,948,0,0,948,1,0,1,0,3,1,3,5,7,1,5,5,3825936,3,1,280,3,3,2,0,36,0,0,0,0,3,0,10,4028049,8,119000,0,2880,9641358720
1853,20,2,75,7500,1,3,3,0,4,0,24,2,2,0,2,8,5,4024036,4028049,1,1,12,12,3,238,4,3,2,4,3,4,2,24,6,0,1348,1372,0,5,1,4,1448,0,0,1448,0,0,2,0,2,1,4,6,7,1,2,1,4024036,2,2,692,3,3,2,0,140,0,0,0,0,3,0,6,4036081,8,238500,1,4332,50123392416
1854,20,5,62,70761,1,0,2,0,4,1,4,2,2,0,2,7,5,3900625,3900625,1,5,9,9,2,0,3,3,1,4,3,1,0,655,6,0,878,1533,0,3,1,4,1533,0,0,1533,1,0,2,0,2,1,4,5,7,2,5,1,3900625,3,2,576,3,3,2,200,54,0,0,0,0,3,0,12,4024036,8,280000,0,4853,40441680000
1855,120,2,32,3784,1,0,3,0,4,0,24,2,2,4,2,8,5,4024036,4028049,1,1,12,12,3,36,4,3,2,4,3,4,2,60,6,0,1451,1511,0,5,1,4,1565,0,0,1565,1,0,2,0,2,1,4,5,7,0,3,1,4024036,0,2,476,3,3,2,0,120,0,0,0,0,3,0,2,4028049,6,193800,1,4707,34477940448
1856,120,6,44,4224,1,3,3,0,4,0,13,2,2,4,2,5,7,3904576,3904576,1,1,5,5,2,0,3,3,2,4,3,4,2,840,6,0,200,1040,0,3,1,4,1060,0,0,1060,1,0,1,0,3,1,3,6,7,1,5,1,3904576,3,2,572,3,3,2,100,110,0,0,0,0,3,0,6,4028049,8,129900,0,3350,40201514496
1857,20,5,57,9245,1,1,3,0,4,0,5,2,2,0,2,5,5,3976036,3980025,1,1,12,12,2,0,3,3,2,4,3,4,2,686,6,0,304,990,0,5,1,4,990,0,0,990,0,1,1,0,3,1,3,5,7,0,3,5,3984016,3,2,672,3,3,2,0,0,0,0,0,0,3,0,2,4032064,8,145000,1,2970,48190657536
1858,20,5,0,14781,1,1,3,0,1,0,5,2,2,0,2,8,5,4004001,4008004,3,1,12,12,1,178,4,3,2,4,3,1,6,0,6,0,1753,1753,0,5,1,4,1787,0,0,1787,0,0,2,0,3,1,4,7,7,1,5,1,4004001,2,3,748,3,3,2,198,150,0,0,0,0,3,0,8,4024036,8,275000,1,5641,80864804196
1859,90,5,60,8544,1,3,3,0,0,0,15,2,2,2,2,3,4,3802500,3802500,1,1,3,10,2,0,3,3,3,0,0,3,4,0,4,0,0,0,4,2,0,1,1040,0,0,1040,0,0,2,0,2,2,3,6,7,0,3,5,3802500,3,2,400,3,2,2,0,0,0,0,0,0,3,0,12,4024036,8,81400,0,1040,18252000000
1860,20,5,62,7440,1,3,3,0,4,0,7,2,2,0,2,5,6,3818116,3818116,1,1,13,13,2,0,3,3,1,4,3,4,1,173,6,0,916,1089,1,3,1,4,1089,0,0,1089,1,0,1,0,3,1,3,5,7,1,2,5,3818116,2,1,252,3,3,1,328,0,0,0,0,0,3,0,9,4036081,8,125000,0,3595,8659487088
1861,30,6,62,7404,1,3,3,0,0,0,20,2,2,0,2,4,6,3686400,3802500,1,1,8,8,2,0,3,3,0,2,3,4,6,0,6,0,861,861,0,3,1,4,861,0,0,861,0,0,1,0,2,1,3,5,7,0,3,5,3686400,3,2,288,3,3,0,0,0,128,0,0,0,3,0,11,4036081,7,80000,1,2583,19110297600
1862,30,5,67,4853,1,3,0,0,4,0,21,0,2,0,2,5,6,3701776,3996001,1,1,8,12,1,203,3,3,0,3,3,2,5,133,6,0,974,1107,0,2,0,0,1296,0,0,1296,0,0,2,0,2,1,2,5,7,1,2,5,3916441,3,1,260,3,3,2,0,0,36,0,0,0,3,0,5,4040100,8,104000,1,3510,9164471940
1863,20,5,59,10593,1,0,3,0,4,0,18,2,2,0,2,7,5,3984016,3984016,3,1,12,12,1,338,4,3,2,4,3,4,2,919,6,0,801,1720,0,5,1,4,1720,0,0,1720,1,0,2,0,3,1,4,7,7,1,5,1,3984016,0,2,527,3,3,2,240,56,154,0,0,0,3,0,3,4040100,8,260400,0,5456,37792375776
1864,60,5,78,12090,1,3,3,0,4,0,17,2,2,0,5,7,7,3924361,4012009,1,1,8,8,1,306,4,3,1,4,3,4,0,321,6,0,404,725,0,5,1,4,725,754,0,1479,0,0,2,1,3,1,4,6,7,1,5,1,3924361,2,2,484,3,3,2,167,72,0,0,0,0,3,0,3,4028049,8,176000,1,3168,34189033032
1865,20,5,0,11677,1,0,3,0,4,0,22,2,2,0,2,5,4,3865156,3865156,1,1,6,6,1,442,3,3,1,3,3,0,5,249,1,761,30,1040,0,3,1,4,1040,0,0,1040,1,0,1,0,3,1,3,6,7,0,3,1,3865156,2,1,264,3,3,2,0,90,0,0,0,0,3,0,2,4028049,8,123000,0,3210,9183610656
1866,60,5,0,11000,1,3,3,0,2,0,18,2,2,0,5,9,5,4000000,4000000,3,1,12,12,1,295,4,3,2,5,3,2,6,0,6,0,1519,1519,0,5,1,4,1533,639,0,2172,0,0,2,1,4,1,5,8,7,1,5,3,4000000,2,3,687,3,3,2,162,153,0,0,0,0,3,0,6,4032064,8,291000,0,5525,74196000000
1867,20,5,50,8000,1,3,3,0,4,0,15,2,2,0,2,6,6,3794704,4008004,1,1,12,12,2,0,3,4,1,3,3,4,0,680,6,0,292,972,0,5,1,4,972,0,0,972,1,0,1,0,2,1,3,5,7,1,2,5,3794704,3,1,240,3,3,2,0,0,0,0,0,0,3,0,5,4036081,8,132000,1,2916,8196560640
1868,60,5,51,8029,1,0,3,0,4,0,8,2,2,0,5,6,5,4020025,4020025,1,1,12,12,2,0,3,3,2,4,3,4,6,0,6,0,728,728,0,5,1,4,728,728,0,1456,0,0,2,1,3,1,4,8,7,0,3,1,4020025,0,2,400,3,3,2,100,24,0,0,0,0,3,0,7,4032064,8,176000,0,3036,28944180000
1869,20,5,0,13495,1,0,3,0,0,0,15,2,2,0,2,5,6,3825936,3825936,1,1,13,13,1,70,3,4,1,3,3,4,1,625,3,201,222,1048,0,2,1,4,1728,0,0,1728,1,0,2,0,3,1,3,7,2,1,2,5,3825936,3,2,576,3,3,2,0,99,0,0,0,0,3,0,7,4036081,8,177625,0,3923,39667304448
1870,50,5,60,9738,1,3,3,0,4,0,7,2,2,0,0,5,7,3701776,3802500,1,1,0,0,2,0,3,4,0,3,3,4,1,392,6,0,392,784,0,4,1,4,949,272,0,1221,1,0,1,0,4,1,3,7,7,0,3,1,3861225,3,1,392,3,3,2,0,0,236,0,0,0,3,0,3,4024036,8,104900,1,2789,13622401800
1871,60,5,68,9272,1,0,3,0,4,0,5,2,2,0,5,7,5,3996001,3996001,1,1,12,12,2,0,4,3,2,4,3,4,2,500,6,0,342,842,0,5,1,4,856,893,0,1749,0,0,2,1,3,1,4,7,7,0,3,1,3996001,2,2,515,3,3,2,140,85,0,0,0,0,3,0,6,4024036,8,196000,0,3658,37042929270
1872,120,5,48,7841,1,0,3,0,4,0,19,2,2,4,2,9,5,4020025,4020025,3,1,8,8,1,394,5,3,2,5,3,4,2,848,6,0,729,1577,0,5,1,4,1577,0,0,1577,1,0,2,0,2,1,5,6,7,1,2,1,4020025,2,2,564,3,3,2,203,39,0,0,0,0,3,0,5,4028049,8,280000,0,4973,40811293800
1873,80,5,0,8530,1,0,3,0,4,0,8,2,2,0,7,7,5,3980025,3984016,1,1,6,6,1,22,3,3,2,4,3,4,6,0,6,0,384,384,0,4,1,4,804,670,0,1474,0,0,2,1,3,1,3,7,7,1,5,3,3980025,0,2,400,3,3,2,120,72,0,0,0,0,3,700,5,4036081,8,168500,1,2434,28656180000
1874,60,5,0,13041,1,1,3,0,4,0,8,2,2,0,5,6,5,3980025,3980025,1,1,6,6,2,0,3,3,2,4,3,4,6,0,6,0,781,781,0,4,1,4,781,890,0,1671,0,0,2,1,3,1,3,7,7,1,5,1,3980025,0,2,423,3,3,2,0,84,0,0,0,0,3,0,2,4024036,8,170000,0,3317,30303910350
1875,20,5,200,43500,1,3,3,0,4,0,14,0,2,0,2,3,5,3814209,3814209,1,1,8,8,2,0,3,3,1,0,0,3,4,0,4,0,0,0,0,5,1,4,2034,0,0,2034,0,0,1,0,2,1,3,9,2,0,3,0,3814209,2,4,1041,3,3,0,483,266,0,0,0,561,4,0,6,4028049,8,130000,0,2783,142941296484
1876,50,6,52,6240,1,3,3,0,4,0,3,2,2,0,0,7,5,3759721,3802500,1,1,13,13,2,0,3,3,0,3,3,2,5,300,3,240,449,989,0,3,1,4,1245,764,0,2009,0,0,2,0,4,1,3,7,3,1,2,5,3759721,3,2,400,3,3,2,0,20,0,0,0,0,3,0,1,4032064,8,150000,1,4007,27069991200
1877,20,5,95,13015,1,3,3,0,0,0,5,2,2,0,2,5,6,3984016,3984016,1,1,12,12,2,0,3,4,2,4,3,4,6,0,6,0,1100,1100,0,5,1,4,1100,0,0,1100,0,0,1,1,3,1,3,5,7,0,3,1,3984016,2,2,462,3,3,2,0,0,0,0,0,0,3,0,6,4024036,8,145000,0,3300,33131077056
1878,90,5,63,9297,1,3,3,0,4,0,14,2,2,2,2,5,5,3904576,3904576,1,1,9,9,2,0,3,3,1,3,3,4,0,1606,6,0,122,1728,0,3,1,4,1728,0,0,1728,2,0,2,0,4,2,3,8,7,0,3,5,3904576,3,2,560,3,3,2,0,0,0,0,0,0,3,0,7,4024036,8,188000,0,5184,39358126080
1879,60,5,57,8773,1,0,1,0,4,0,8,2,2,0,5,6,5,3988009,3988009,1,1,12,12,2,0,3,3,2,4,3,0,6,0,6,0,916,916,0,4,1,4,916,684,0,1600,0,0,2,1,3,1,3,7,7,1,5,1,3988009,0,2,460,3,3,2,100,38,0,0,0,0,3,0,8,4028049,8,169000,0,3570,33020714520
1880,20,5,74,8536,1,3,3,0,0,0,7,2,2,0,2,5,5,4024036,4028049,1,1,12,12,2,0,3,3,2,4,3,4,6,0,6,0,1125,1125,0,4,1,4,1125,0,0,1125,0,0,1,1,2,1,3,5,7,0,3,1,4028049,3,2,430,3,3,2,80,64,0,0,0,0,3,0,4,4028049,6,155000,1,3519,31177099260
1881,120,2,59,4282,1,1,3,0,4,0,24,2,2,4,2,7,5,4016016,4016016,1,1,8,8,2,0,4,3,2,4,3,2,2,16,6,0,1375,1391,0,5,1,4,1391,0,0,1391,0,0,2,0,2,1,4,5,7,0,3,1,4016016,2,2,530,3,3,2,156,158,0,0,0,0,3,0,7,4032064,8,196000,0,4487,38312792640
1882,60,5,0,8740,1,0,3,0,4,0,8,2,2,0,5,7,5,4008004,4008004,1,1,12,12,2,0,4,3,2,4,3,4,2,574,6,0,280,854,0,5,1,4,864,1131,0,1995,0,0,2,1,4,1,4,8,7,1,2,3,4008004,0,2,435,3,3,2,264,48,0,0,0,0,3,0,7,4028049,8,219500,0,4015,31382671320
1883,60,5,65,10237,1,3,3,0,4,0,8,6,2,0,5,6,5,4020025,4024036,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,728,728,0,5,1,4,728,728,0,1456,0,0,2,1,3,1,4,8,7,1,2,1,4020025,0,2,390,3,3,2,0,24,0,0,0,0,3,0,2,4024036,6,170440,1,2936,28220575500
1884,60,5,75,7950,1,0,0,0,0,0,7,2,2,0,5,6,6,3908529,3908529,3,1,6,9,1,140,3,3,1,3,3,4,1,535,6,0,155,690,0,3,1,4,698,728,0,1426,0,0,1,1,3,1,3,6,7,0,3,1,3908529,0,2,440,3,3,2,252,0,0,0,0,0,3,0,7,4036081,8,159500,0,3058,30955549680
1885,20,5,128,39290,1,0,0,0,4,0,7,2,2,0,2,10,5,4032064,4036081,3,1,5,5,3,1224,5,3,2,5,3,1,2,4010,6,0,1085,5095,0,5,1,4,5095,0,0,5095,1,1,2,1,2,1,5,15,7,2,2,1,4032064,0,3,1154,3,3,2,546,484,0,0,0,0,3,17000,10,4028049,6,183850,1,16315,125631050112
1886,20,5,80,10400,1,3,3,0,4,0,17,2,2,0,2,7,6,3880900,3880900,3,1,9,9,1,288,3,3,2,3,3,4,6,0,6,0,1304,1304,0,4,1,4,1682,0,0,1682,0,0,2,0,3,1,3,7,7,1,2,1,3880900,3,2,530,3,3,2,98,0,0,0,0,0,3,0,5,4032064,8,174000,0,4388,37023786000
1887,20,5,85,10628,1,3,3,0,4,0,15,2,2,0,2,7,5,3880900,3880900,0,3,9,9,2,0,3,4,1,3,4,1,2,778,6,0,499,1277,0,3,1,4,1277,0,0,1277,1,0,1,0,2,1,3,5,7,1,4,1,3880900,3,2,526,3,3,2,0,0,0,0,176,0,3,0,4,4028049,8,167000,0,3831,36744361200
1888,160,5,24,2280,1,3,3,0,2,0,16,2,2,3,5,6,6,3904576,3904576,1,1,9,2,2,0,3,3,1,4,3,4,0,566,6,0,289,855,0,3,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,7,1,5,1,3904576,3,2,440,3,3,2,87,0,0,0,0,0,3,0,7,4036081,8,148500,0,3253,30924241920
1889,90,5,64,7018,1,3,3,0,4,0,23,1,2,2,5,5,5,3916441,3916441,1,1,6,6,2,0,3,3,3,0,0,3,4,0,4,0,0,0,0,3,1,4,1114,1114,0,2228,0,0,2,0,6,2,3,8,7,0,3,5,3916441,3,2,720,3,3,2,73,0,0,0,0,0,3,0,6,4036081,8,147983,0,2301,50757075360
1890,160,5,75,10762,1,3,3,0,0,0,23,2,2,4,5,6,6,3920400,3920400,1,1,9,9,2,0,3,3,1,4,3,4,6,0,6,0,626,626,0,3,1,4,626,591,0,1217,0,0,1,1,3,1,3,6,7,1,5,1,3920400,2,1,288,3,3,2,0,28,0,0,0,0,3,0,4,4036081,8,120000,0,2497,10161676800
1891,20,5,60,7024,1,3,3,0,4,0,7,2,2,0,2,5,5,4020025,4024036,1,1,12,12,2,0,3,3,2,5,4,4,0,980,6,0,110,1090,0,4,1,4,1090,0,0,1090,1,0,1,1,2,1,3,5,7,0,3,1,4020025,0,2,450,3,3,2,0,49,0,0,0,0,3,0,6,4028049,8,157000,1,3319,32562202500
1892,50,5,50,7585,1,3,3,0,4,0,7,0,2,0,0,5,3,3794704,3802500,1,1,8,8,2,0,3,3,1,2,2,2,6,0,6,0,810,810,0,2,1,0,1002,454,0,1456,1,1,1,0,4,1,3,7,7,1,5,5,3818116,3,1,280,3,3,1,0,0,0,0,0,0,3,0,8,4024036,8,91500,1,3076,9621652320
